Age,Money,Credit_level,Grade
33,11600000,2,3
29,422500000,6,3
46,15200000,1,3
68,8900000,7,1
58,41200000,4,2
79,15900000,8,1
46,328900000,1,4
61,5600000,7,1
35,49900000,5,2
61,34900000,3,2
39,90600000,8,2
68,26800000,2,2
62,4900000,3,2
35,35300000,3,2
50,3900000,2,2
68,808700000,3,3
49,255500000,1,4
79,7400000,6,1
59,310600000,6,2
27,10800000,5,2
36,11900000,6,2
64,47100000,1,3
47,451800000,4,3
43,47500000,8,2
78,203900000,6,2
27,39300000,6,2
43,307000000,7,2
76,296700000,6,2
39,2700000,3,2
24,4600000,2,3
47,3000000,4,2
68,15300000,3,2
51,46600000,2,2
75,16900000,1,3
39,38800000,8,2
73,19700000,3,2
55,2500000,4,2
53,45800000,8,1
49,29500000,2,2
48,27900000,1,3
56,34200000,4,2
40,33000000,4,2
50,302800000,8,2
69,47900000,7,1
54,42100000,5,2
41,4200000,5,2
40,2000000,6,2
29,19600000,4,2
68,32500000,8,1
63,40500000,1,3
79,1700000,2,2
49,19900000,8,1
20,37300000,1,5
40,20300000,1,3
67,42600000,2,2
24,46500000,7,3
25,870600000,3,5
32,28500000,2,3
21,40300000,1,4
47,32200000,3,2
38,35800000,8,2
75,15600000,8,1
74,15200000,5,1
68,43000000,1,3
63,329900000,3,2
78,275000000,5,2
36,38000000,6,2
79,12800000,1,3
38,814200000,3,4
35,883500000,4,4
34,487200000,5,3
30,4400000,2,3
30,25500000,6,2
20,24700000,8,3
76,245900000,6,2
21,7200000,1,4
52,178600000,7,2
70,28300000,3,2
20,45400000,3,3
39,661400000,6,3
73,41600000,7,1
24,29600000,7,3
56,674800000,4,3
56,10600000,7,1
41,113500000,4,2
51,42700000,7,1
54,311800000,7,2
70,44400000,4,1
45,44600000,8,2
79,43300000,5,1
78,264600000,1,3
28,74700000,7,2
32,37600000,6,2
69,37000000,6,1
31,169600000,8,2
60,907500000,1,5
35,529700000,6,3
48,43700000,5,2
48,34500000,4,2
74,35700000,4,1
61,1900000,3,2
47,42900000,2,2
20,39300000,7,3
33,24500000,4,2
54,27700000,1,3
37,31500000,8,2
62,300700000,5,2
22,4500000,1,4
45,5900000,4,2
51,37700000,8,1
22,34300000,6,3
50,29800000,8,1
26,206100000,4,3
78,34500000,2,2
67,3100000,4,1
48,683400000,5,3
29,6300000,7,2
62,47000000,6,1
64,47600000,8,1
62,47800000,2,2
78,47300000,6,1
54,367600000,6,2
52,9000000,3,2
24,641400000,2,4
80,8600000,5,1
58,38400000,7,1
42,1400000,1,3
75,22900000,7,1
48,9100000,1,3
76,27300000,8,1
41,45400000,7,2
67,848900000,7,3
53,300000,4,2
51,18400000,7,1
70,46600000,7,1
24,682000000,1,5
33,35500000,1,4
61,20700000,1,3
34,14000000,1,4
23,739900000,5,4
50,43500000,4,2
43,12700000,5,2
47,967200000,4,4
65,15500000,1,3
48,569000000,1,4
43,36200000,7,2
50,26400000,3,2
21,973100000,5,5
43,197400000,7,2
43,12400000,7,2
59,3300000,2,2
36,583900000,7,3
22,5400000,8,3
55,1200000,4,2
46,244000000,8,2
39,4400000,8,2
29,48000000,6,2
41,5800000,7,2
30,452100000,8,3
35,45300000,2,3
36,13200000,8,2
33,425700000,5,3
52,262600000,1,4
55,30800000,1,3
48,9500000,6,1
73,215500000,3,2
74,6300000,5,1
56,40000000,8,1
45,47800000,4,2
37,128700000,7,2
43,46200000,5,2
70,42600000,1,3
75,47500000,4,1
56,12200000,6,1
64,9200000,4,1
27,30300000,6,2
20,154200000,7,3
73,700000,6,1
20,29900000,8,3
32,48100000,4,2
47,43900000,7,2
34,8300000,1,3
25,943900000,4,4
48,368600000,3,3
79,934600000,7,3
68,32100000,8,1
28,25000000,8,2
56,81400000,6,2
45,26600000,8,1
42,20700000,3,2
50,636100000,5,3
29,40400000,7,2
64,615100000,7,3
27,3800000,6,2
34,100000,5,2
22,369100000,1,5
69,41800000,8,1
75,16200000,6,1
58,30400000,6,1
58,20400000,3,2
50,398300000,7,2
42,32300000,3,2
28,41500000,8,2
46,24300000,6,2
24,6300000,3,3
32,37300000,8,2
53,46400000,5,2
27,11000000,3,3
57,311200000,3,2
32,26200000,7,2
66,204300000,1,3
68,895300000,7,3
28,753300000,4,4
60,26300000,3,2
54,647100000,1,5
60,26400000,2,2
70,49200000,1,3
52,25800000,7,1
41,28900000,6,2
34,307500000,3,3
66,33500000,6,1
20,33100000,5,3
20,17100000,7,3
69,816000000,6,3
21,946000000,4,5
55,43300000,1,3
72,2000000,1,3
30,4800000,4,2
21,49700000,7,3
35,135400000,1,4
33,43500000,5,2
64,520500000,2,3
80,11500000,5,1
56,13400000,3,2
55,335100000,1,4
51,610700000,4,3
70,37000000,7,1
54,29000000,7,1
54,31500000,8,1
62,632800000,2,3
65,765300000,1,5
35,396700000,6,3
27,12000000,5,2
34,11600000,2,3
43,904000000,2,4
43,23800000,2,2
37,12400000,3,2
33,144400000,4,3
26,25100000,7,2
76,29600000,1,3
32,14600000,8,2
74,27200000,2,2
74,777400000,6,3
50,49100000,3,2
33,36400000,4,2
80,270100000,5,2
74,5200000,7,1
69,41600000,5,1
59,813900000,1,5
74,47200000,2,2
64,33100000,8,1
79,300000,7,1
80,270700000,1,3
20,14500000,3,3
50,30900000,2,2
60,186100000,8,2
63,400700000,4,2
68,44000000,3,2
37,45800000,2,3
32,966400000,2,5
80,3000000,7,1
76,445900000,3,3
65,39600000,7,1
20,41900000,7,3
48,5600000,5,2
62,11000000,4,1
74,5900000,7,1
58,6000000,5,1
45,813100000,7,3
65,10300000,8,1
22,423100000,7,3
80,770500000,3,3
73,302400000,1,3
55,379900000,4,2
52,283400000,8,2
65,33600000,8,1
60,705900000,2,3
50,865100000,8,3
70,30800000,5,1
25,425600000,7,3
69,632900000,2,3
20,728300000,7,4
26,43800000,4,3
60,756500000,3,3
39,300000,7,2
42,10600000,2,2
64,48600000,1,3
69,15700000,6,1
76,14600000,5,1
68,9900000,6,1
24,870500000,5,4
25,825800000,7,4
79,36000000,4,1
41,504600000,7,3
50,22700000,1,3
77,46100000,7,1
41,34500000,7,2
28,177000000,6,3
54,752800000,8,3
73,7400000,5,1
39,36700000,3,2
28,360200000,6,3
31,957500000,8,4
76,40200000,8,1
20,45800000,8,3
76,270100000,3,2
40,41200000,3,2
71,293400000,8,2
50,42600000,3,2
41,5400000,2,2
71,40500000,6,1
21,30800000,7,3
43,300900000,8,2
51,25100000,4,2
32,32500000,7,2
45,42800000,2,2
69,43000000,7,1
78,18600000,2,2
36,39500000,5,2
41,34900000,5,2
68,12600000,8,1
45,8300000,7,1
49,336200000,1,4
30,976900000,4,4
27,3700000,4,2
65,22000000,3,2
69,998200000,6,3
78,425800000,6,2
27,34200000,1,4
27,30700000,2,3
37,44600000,1,3
76,32000000,3,2
23,16000000,5,3
68,48300000,4,1
44,12700000,5,2
30,15800000,2,3
31,44600000,1,4
20,46000000,3,3
25,28300000,6,2
39,4800000,3,2
23,10400000,2,3
25,15700000,6,2
39,34000000,8,2
25,19700000,5,3
47,29100000,3,2
76,468200000,8,2
36,17700000,1,3
49,109600000,5,2
66,9400000,8,1
47,743100000,1,5
71,42600000,8,1
29,27400000,8,2
76,4700000,6,1
65,23600000,2,2
59,121800000,1,3
24,37800000,8,2
34,8200000,5,2
41,771000000,2,4
50,39700000,1,3
55,8200000,8,1
55,33800000,1,3
58,17500000,7,1
71,222100000,3,2
74,1600000,2,2
23,26900000,2,3
33,49100000,1,4
61,17000000,5,1
79,27900000,4,1
29,10800000,6,2
26,38700000,4,3
60,22800000,3,2
66,25600000,2,2
47,7100000,3,2
30,35100000,3,3
28,25400000,5,2
65,122500000,3,2
80,8000000,7,1
44,26100000,5,2
23,23900000,1,4
35,80200000,3,2
73,661100000,3,3
68,13400000,3,2
33,11200000,1,4
41,28400000,8,2
28,31900000,3,3
34,6600000,6,2
37,6100000,3,2
27,48400000,3,3
67,496400000,3,3
53,23000000,5,2
33,37000000,3,2
60,24000000,4,2
31,49200000,8,2
41,139100000,8,2
62,22600000,4,1
40,12400000,6,2
38,47500000,2,3
45,858700000,8,3
25,24100000,1,4
27,792700000,3,4
62,244700000,5,2
67,937200000,8,3
35,10800000,2,3
43,681200000,3,3
63,22000000,1,3
56,19900000,1,3
49,43700000,5,2
41,210500000,5,2
29,28700000,7,2
77,43100000,1,3
47,20200000,6,2
43,88400000,6,2
25,19700000,5,3
22,47000000,6,3
45,44500000,4,2
27,21700000,4,3
67,7900000,4,1
21,661900000,3,4
79,350100000,6,2
65,26200000,8,1
54,34800000,1,3
43,471600000,7,3
29,10700000,6,2
40,29100000,2,3
78,10400000,4,1
49,37700000,8,1
37,40600000,4,2
71,39100000,1,3
29,33600000,8,2
73,37500000,3,2
76,36400000,8,1
44,32700000,7,2
25,36500000,1,4
33,9100000,6,2
71,47500000,8,1
34,450800000,5,3
66,18300000,2,2
30,91300000,3,3
22,40000000,8,3
58,379200000,1,4
63,834100000,5,3
56,39200000,1,3
53,8000000,4,2
59,35500000,3,2
43,17100000,8,2
65,40600000,7,1
43,30100000,6,2
23,351000000,6,3
39,27800000,3,2
40,2400000,5,2
39,21500000,5,2
36,15900000,3,2
52,700400000,3,3
20,825300000,6,4
70,13500000,7,1
31,18400000,4,2
78,25600000,3,2
58,39000000,6,1
60,898900000,1,5
33,22100000,3,2
45,387300000,2,3
69,661000000,6,3
47,17000000,2,2
24,29900000,7,3
50,14500000,3,2
53,306100000,5,2
66,508700000,5,3
46,7600000,6,2
27,856700000,8,4
21,963100000,6,5
22,2700000,4,3
45,50000000,1,3
60,251200000,8,2
63,605600000,5,3
43,47500000,5,2
76,44400000,2,2
74,41800000,5,1
60,33100000,4,2
63,1200000,3,2
55,2600000,8,1
65,29100000,8,1
70,700000,2,2
74,37300000,6,1
58,2300000,8,1
37,27100000,2,3
27,684500000,7,3
80,348000000,3,2
20,24600000,3,3
70,26200000,6,1
73,23300000,1,3
55,711700000,4,3
45,13600000,2,2
42,49900000,1,3
59,727500000,5,3
51,5400000,7,1
32,29300000,2,3
65,23700000,2,2
80,16100000,8,1
35,931500000,3,4
66,22700000,5,1
77,15700000,1,3
77,38200000,7,1
59,32600000,8,1
20,47800000,7,3
56,716300000,1,5
39,19600000,8,2
69,345600000,3,2
20,21200000,2,3
20,44900000,4,3
51,13300000,3,2
75,2900000,5,1
74,25700000,7,1
33,966600000,7,4
53,48200000,2,2
57,24200000,5,1
33,19800000,4,2
64,22300000,1,3
55,44400000,5,2
61,16300000,4,1
38,841300000,8,3
69,7700000,3,2
66,7000000,5,1
39,111700000,8,2
74,4700000,3,2
78,714100000,7,3
52,38700000,8,1
66,9200000,8,1
31,12800000,6,2
61,12400000,4,1
37,1200000,1,3
51,742000000,6,3
23,45000000,1,4
22,499700000,6,3
62,12600000,1,3
23,17600000,4,3
21,18700000,5,3
36,17000000,8,2
74,46500000,3,2
80,43600000,2,2
35,1400000,4,2
37,597700000,2,4
25,11100000,3,3
54,11500000,7,1
27,200000,6,2
77,144500000,6,1
45,4300000,6,2
36,12200000,2,3
66,13900000,5,1
69,49200000,5,1
74,23600000,6,1
32,14500000,2,3
34,29100000,3,2
51,32600000,1,3
50,10800000,2,2
36,812500000,8,3
68,27600000,2,2
70,15100000,7,1
25,26100000,7,2
24,35400000,4,3
78,840100000,8,3
22,36700000,3,3
69,559100000,8,2
37,14400000,8,2
27,36800000,5,2
41,36900000,7,2
79,229100000,1,3
74,10500000,4,1
59,722300000,1,5
62,751500000,4,3
57,945600000,2,4
47,7300000,2,2
22,17000000,6,3
21,27200000,3,3
20,26400000,2,3
26,36200000,5,3
51,5300000,1,3
33,176900000,7,2
43,18400000,1,3
59,840000000,4,3
23,2600000,3,3
79,16900000,6,1
59,48800000,8,1
45,28500000,1,3
68,9300000,3,2
80,16400000,6,1
36,808800000,1,5
77,35300000,4,1
50,3900000,4,2
33,17900000,7,2
49,13000000,3,2
50,10200000,7,1
64,525900000,1,4
44,706300000,2,4
76,20500000,6,1
66,151600000,1,3
65,432300000,8,2
65,5200000,6,1
62,39400000,3,2
71,10500000,5,1
49,24900000,5,2
42,15800000,8,2
67,2800000,1,3
21,26700000,2,3
21,277500000,6,3
44,29400000,4,2
32,10000000,1,4
71,15600000,1,3
56,31600000,3,2
67,354800000,6,2
28,27500000,5,2
58,10000000,7,1
27,42700000,6,2
55,3700000,5,1
63,47900000,4,2
25,791500000,2,5
71,716500000,8,3
59,36100000,4,2
43,19500000,6,2
54,33100000,1,3
53,543400000,4,3
40,730800000,1,5
42,494500000,7,3
51,223900000,8,2
41,150200000,7,2
65,24600000,3,2
36,47000000,7,2
30,29700000,2,3
76,214100000,5,2
35,4200000,7,2
55,47900000,3,2
78,565800000,8,2
73,19600000,7,1
48,37000000,4,2
20,31000000,1,5
23,21600000,2,3
33,5000000,2,3
28,17300000,2,3
21,5300000,7,3
42,20700000,7,2
35,17300000,6,2
53,33900000,1,3
32,2600000,4,2
62,47400000,4,2
39,92800000,5,2
28,35200000,7,2
77,994600000,6,3
75,16300000,6,1
31,7500000,8,2
25,42100000,2,3
71,400000,4,1
45,22600000,7,2
55,17000000,3,2
72,1300000,7,1
44,887700000,4,3
53,18700000,1,3
22,48100000,1,4
22,5500000,1,4
45,4000000,2,2
21,3400000,5,3
64,16300000,4,1
56,36600000,1,3
44,406600000,6,3
42,4800000,6,2
74,21700000,3,2
55,41400000,6,1
64,4300000,4,1
54,47900000,6,1
50,16600000,8,1
25,642800000,1,5
80,28500000,3,2
75,32100000,4,1
74,29300000,8,1
80,466600000,4,2
58,9500000,6,1
44,29900000,7,2
69,35000000,6,1
53,212900000,7,2
76,48400000,7,1
68,672400000,2,3
69,3500000,7,1
36,340800000,5,3
50,843900000,4,3
27,14200000,2,3
72,21900000,7,1
21,20800000,3,3
32,49300000,6,2
60,35700000,2,2
27,3700000,5,2
23,37500000,1,4
26,1700000,8,2
65,11100000,5,1
37,5100000,5,2
29,786000000,4,4
71,173700000,3,2
21,24300000,6,3
22,993700000,8,5
73,10800000,8,1
40,27600000,3,2
46,26600000,7,2
31,39000000,7,2
22,9300000,3,3
41,27200000,2,3
72,8300000,2,2
75,917700000,7,3
68,2000000,2,2
41,39500000,1,3
73,258000000,8,2
77,34700000,6,1
75,49600000,3,2
27,2400000,1,4
40,17900000,2,3
59,437300000,8,2
60,15700000,1,3
31,1700000,5,2
26,600000,7,2
76,308400000,3,2
71,37400000,5,1
45,35000000,5,2
74,19600000,6,1
47,25800000,5,2
39,9200000,3,2
20,15400000,8,3
66,18100000,3,2
57,6800000,6,1
42,6700000,8,2
46,424300000,1,4
30,22700000,5,2
23,862500000,3,5
65,35100000,5,1
25,25700000,8,2
46,35400000,4,2
60,13300000,4,1
60,674900000,3,3
29,36200000,6,2
33,16200000,1,4
28,8800000,7,2
39,28800000,2,3
57,44000000,6,1
57,16900000,5,1
78,19100000,6,1
25,48600000,8,2
47,54100000,3,2
55,13100000,1,3
33,11300000,4,2
66,46700000,6,1
44,33600000,4,2
64,894500000,7,3
79,504700000,6,2
30,31900000,6,2
52,17500000,5,2
65,33300000,7,1
60,32000000,5,1
61,512200000,4,3
26,32800000,4,3
42,49400000,6,2
73,43000000,8,1
39,658800000,3,3
76,210300000,1,3
57,4200000,7,1
78,21800000,7,1
28,32700000,3,3
50,13800000,4,2
65,9700000,4,1
73,331300000,6,2
37,376600000,7,3
78,50000000,2,2
21,36400000,7,3
42,34700000,5,2
26,979800000,6,4
55,45400000,5,2
51,33900000,6,1
32,18100000,2,3
74,6800000,2,2
48,31500000,3,2
49,31300000,1,3
69,14500000,8,1
48,734900000,2,4
60,696400000,3,3
25,20100000,7,2
48,6500000,4,2
20,600000,1,5
63,41700000,5,1
63,6700000,2,2
29,973200000,4,4
75,42400000,7,1
69,5200000,2,2
52,14100000,5,1
73,29100000,1,3
45,45800000,7,2
54,610500000,2,3
50,200000,2,2
77,19700000,8,1
41,37300000,6,2
26,127300000,6,3
27,17300000,2,3
50,17600000,5,2
40,596600000,4,3
78,28600000,4,1
79,42800000,2,2
68,16800000,4,1
71,188900000,4,2
48,6800000,4,2
20,37200000,5,3
46,47400000,3,2
32,18400000,1,4
53,25300000,3,2
32,12300000,7,2
49,26400000,8,1
63,35300000,1,3
62,32800000,1,3
38,10700000,5,2
79,22200000,4,1
60,47200000,5,1
37,770100000,7,3
38,47500000,8,2
79,34600000,1,3
45,19100000,8,1
42,8800000,2,2
27,328700000,3,3
67,74800000,3,2
69,769500000,5,3
64,21100000,3,2
52,41100000,7,1
73,960900000,2,4
57,39500000,5,1
63,44000000,1,3
35,34800000,4,2
66,24900000,8,1
42,32800000,7,2
31,284400000,2,3
31,730600000,3,4
24,31000000,4,3
48,14700000,4,2
46,21500000,7,1
44,40300000,1,3
37,21400000,6,2
45,48800000,3,2
61,23300000,4,2
68,39900000,8,1
77,28200000,3,2
70,46300000,7,1
31,20100000,1,4
65,15100000,5,1
49,75600000,4,2
57,821500000,1,5
51,34200000,2,2
52,3400000,7,1
53,49700000,8,1
37,26900000,5,2
74,3900000,2,2
29,6600000,8,2
66,7100000,8,1
61,49100000,5,1
25,17400000,2,3
32,6800000,5,2
55,49000000,2,2
29,644300000,4,3
46,42500000,3,2
33,21300000,5,2
47,39500000,2,2
31,898900000,6,4
57,29800000,1,3
26,42800000,4,3
34,4100000,4,2
68,580300000,5,3
30,41200000,3,3
30,24800000,6,2
20,631900000,4,4
80,8600000,6,1
65,716100000,2,3
77,977200000,1,5
36,96500000,5,2
80,870300000,4,3
50,150200000,6,2
39,10900000,7,2
60,47900000,7,1
37,9600000,3,2
73,24800000,5,1
46,16900000,4,2
45,48900000,3,2
50,905000000,6,3
63,517100000,1,4
23,21500000,3,3
78,447100000,7,2
34,1100000,5,2
39,949700000,3,4
76,7400000,3,2
70,35600000,6,1
65,33600000,5,1
60,29500000,1,3
35,15400000,3,2
58,27200000,6,1
70,184600000,7,2
56,7500000,6,1
42,113300000,2,3
47,213300000,2,3
40,4900000,1,3
26,30900000,5,3
32,662400000,5,3
71,574600000,2,3
31,230700000,7,3
77,42300000,1,3
53,11300000,7,1
39,33800000,2,3
35,555900000,8,3
31,46500000,2,3
67,38000000,7,1
70,45400000,6,1
61,466500000,4,3
32,27600000,6,2
49,509700000,1,4
35,3300000,5,2
34,11000000,1,3
63,9600000,3,2
72,17500000,7,1
70,965700000,5,3
59,29500000,4,2
54,36800000,2,2
73,14200000,2,2
79,40000000,5,1
50,48200000,4,2
27,28200000,1,4
64,6600000,6,1
54,41800000,2,2
47,15300000,4,2
70,31500000,5,1
45,28900000,1,3
55,17700000,5,1
70,29200000,7,1
74,699100000,3,3
26,38700000,1,4
44,9800000,1,3
50,517000000,1,4
63,718200000,8,3
37,19900000,2,3
80,22700000,1,3
37,324600000,8,2
70,41400000,6,1
44,8100000,6,2
25,34000000,3,3
80,46900000,8,1
58,38900000,6,1
31,63900000,3,3
68,27000000,8,1
62,18100000,7,1
36,20000000,6,2
58,31500000,6,1
73,45900000,4,1
36,835700000,6,3
26,44300000,2,3
36,39600000,4,2
56,8800000,3,2
63,12200000,3,2
63,5100000,2,2
25,36100000,8,2
69,544300000,7,2
56,89300000,3,2
50,38200000,3,2
69,36100000,2,2
40,404900000,4,3
30,38500000,7,2
51,631900000,2,3
52,25200000,8,1
53,34600000,7,1
66,30100000,1,3
66,40500000,3,2
71,845200000,7,3
56,38400000,1,3
24,571200000,7,3
39,566900000,3,3
58,12000000,2,2
79,734400000,3,3
79,799200000,2,3
37,23200000,1,3
73,25700000,7,1
40,40300000,5,2
54,37900000,1,3
71,4200000,2,2
58,9000000,6,1
40,36900000,2,3
63,28300000,7,1
53,14300000,6,1
54,6300000,7,1
23,46500000,7,3
55,4000000,4,2
27,19700000,5,2
47,1400000,5,2
58,28300000,8,1
73,3800000,6,1
49,555300000,7,3
79,44000000,8,1
56,30200000,1,3
68,363800000,6,2
23,6200000,1,4
47,31000000,6,2
47,840500000,8,3
25,21700000,3,3
61,18600000,4,1
70,17700000,5,1
50,3500000,2,2
42,518700000,6,3
35,37700000,4,2
78,809800000,1,5
38,139900000,6,2
39,36800000,4,2
68,35800000,6,1
20,943800000,7,5
78,40800000,2,2
30,17200000,5,2
75,185800000,6,2
24,30200000,2,3
74,273400000,1,3
47,344300000,1,4
40,27100000,6,2
47,295300000,3,3
20,229800000,3,3
74,400000,8,1
77,19700000,4,1
37,29100000,3,2
20,825400000,3,5
52,20100000,6,1
45,13700000,5,2
69,12800000,1,3
64,11600000,6,1
47,32500000,5,2
53,11900000,1,3
37,17900000,7,2
78,29200000,7,1
27,41700000,6,2
57,32700000,5,1
78,40900000,6,1
55,500000,7,1
61,37200000,2,2
25,41600000,7,2
38,23000000,1,3
32,3000000,3,2
69,14000000,8,1
48,3000000,8,1
50,23700000,2,2
75,48800000,4,1
61,42700000,3,2
32,48000000,7,2
62,41900000,6,1
35,2500000,4,2
59,39200000,1,3
55,22400000,3,2
63,39000000,6,1
49,7500000,8,1
71,26500000,6,1
76,30300000,8,1
67,24000000,1,3
46,24000000,1,3
26,224600000,3,3
39,21600000,8,2
28,13700000,4,2
57,17400000,2,2
46,26700000,7,2
34,900000,4,2
58,16200000,1,3
62,43300000,2,2
44,28700000,6,2
39,17300000,3,2
74,9400000,3,2
52,44800000,6,1
56,24600000,4,2
52,758500000,6,3
31,49000000,7,2
31,29200000,6,2
65,34600000,1,3
20,28900000,6,3
39,551000000,4,3
75,157100000,5,2
29,99400000,4,3
53,4900000,7,1
23,44600000,8,3
48,26200000,5,2
32,562400000,8,3
69,42800000,1,3
57,2200000,3,2
33,40700000,1,4
64,583600000,6,3
67,33000000,1,3
29,14300000,5,2
70,15700000,7,1
77,20900000,3,2
41,24700000,8,2
33,23700000,8,2
35,948000000,7,4
75,16000000,7,1
36,39200000,1,3
29,29700000,7,2
24,673800000,3,4
46,7300000,1,3
55,901000000,1,5
48,13100000,1,3
41,6400000,3,2
42,43900000,4,2
39,49600000,4,2
37,27300000,6,2
47,42500000,3,2
59,16100000,8,1
47,4500000,7,1
68,773300000,7,3
65,21900000,1,3
50,47100000,7,1
35,234700000,2,3
41,33100000,7,2
36,9200000,7,2
41,756900000,2,4
73,628900000,1,4
28,44300000,1,4
56,623200000,5,3
77,10800000,8,1
26,9100000,6,2
32,22200000,5,2
41,1900000,1,3
59,48000000,7,1
80,9600000,3,1
50,1600000,3,2
61,27800000,7,1
45,4000000,1,3
48,37900000,5,2
33,27000000,2,3
47,1300000,7,1
56,32500000,6,1
63,917800000,8,3
61,231900000,2,3
66,19500000,7,1
69,24000000,4,1
76,421700000,7,2
34,17800000,3,2
66,375500000,2,3
51,3100000,3,2
31,3700000,1,4
62,22000000,8,1
44,29500000,2,2
25,31900000,8,2
50,14500000,7,1
58,14400000,4,2
44,388700000,1,4
47,40400000,3,2
74,15000000,4,1
75,1200000,2,2
76,24000000,1,3
28,10100000,5,2
65,50000000,4,2
49,34700000,5,2
51,11500000,6,1
36,215500000,3,3
62,811800000,4,3
70,20300000,1,3
60,9100000,7,1
63,684400000,4,3
37,553700000,5,3
34,29800000,4,2
62,3700000,2,2
54,454700000,4,3
71,600000,1,3
49,145800000,6,2
74,500900000,4,3
58,43600000,2,2
72,447700000,6,2
80,4600000,1,3
63,18800000,5,1
78,20300000,5,1
40,25600000,8,2
32,211900000,5,3
32,251300000,1,4
67,3300000,4,1
79,92000000,3,2
50,8100000,3,2
28,45300000,5,2
43,2800000,6,2
43,38200000,3,2
75,654900000,7,3
49,21100000,7,1
38,26100000,4,2
44,33600000,4,2
51,6500000,8,1
67,972300000,4,3
56,6900000,2,2
38,21300000,5,2
23,198400000,4,3
52,137700000,6,2
79,4700000,1,3
29,34400000,1,4
37,5500000,8,2
74,23900000,3,2
60,13900000,8,1
42,12700000,1,3
29,4600000,5,2
66,730500000,3,3
43,21100000,8,2
44,40200000,7,2
64,981700000,8,3
80,18400000,3,2
25,21700000,5,3
44,47100000,3,2
43,18700000,4,2
49,34200000,3,2
55,35200000,4,2
27,45300000,8,2
37,7000000,3,2
71,38200000,1,3
71,7500000,4,1
63,22300000,4,1
42,19300000,4,2
42,14500000,4,2
38,4500000,4,2
28,12400000,8,2
25,669500000,1,5
64,5100000,3,2
71,16600000,1,3
59,2600000,5,1
67,38100000,6,1
80,305700000,2,3
26,37200000,7,2
32,49100000,4,2
35,39100000,6,2
80,36700000,8,1
66,741500000,7,3
35,11800000,6,2
56,748800000,1,5
69,39000000,3,2
76,4700000,6,1
